R202609000334,O202609009974,U10262,P10002,3,一般般吧没有想象中好,2026-09-12 16:59:38,否,,0,37,,
R202609000335,O202609001637,U10023,P10004,5,质量很好做工精细值得购买,2026-09-09 19:25:25,否,,2,26,已收到您的反馈我们会尽快处理,2026-09-09 20:25:25
R202609000336,O202609001854,U10193,P10011,5,绘本内容不错孩子很喜欢,2026-09-09 01:05:53,否,,1,13,感谢您的理解祝您生活愉快,2026-09-09 04:05:53
R202609000337,O202609001813,U10040,P10009,5,客服态度好有问必答点赞,2026-09-08 14:16:33,否,,1,1,,
R202609000338,O202609006715,U10447,P10020,3,质量凑合对得起这个价格,2026-09-11 03:38:20,否,,1,19,已收到您的反馈我们会尽快处理,2026-09-11 04:38:20
R202609000339,O202609006330,U10109,P10004,4,价格实惠比实体店便宜很多,2026-09-09 23:51:58,否,,3,39,,
R202609000340,O202609002281,U10082,P10008,5,保温效果很好外观也漂亮物流很快,2026-09-13 09:13:31,否,,2,44,感谢您的理解祝您生活愉快,2026-09-13 14:13:31
R202609000341,O202609009640,U10194,P10003,3,质量凑合对得起这个价格,2026-09-07 04:04:30,否,,0,49,非常抱歉给您带来不好的体验我们会改进,2026-09-07 05:04:30
R202609000342,O202609007146,U10058,P10011,5,客服态度好有问必答点赞,2026-09-09 16:35:38,是,用了一段时间来追评确实不错,1,18,,
R202609000343,O202609000489,U10149,P10020,4,绘本内容不错孩子很喜欢,2026-09-07 17:08:30,否,,0,38,感谢您的理解祝您生活愉快,2026-09-07 19:08:30
R202609000344,O202609003491,U10025,P10009,3,包装有点简陋东西没问题,2026-09-10 05:24:05,否,,2,3,已收到您的反馈我们会尽快处理,2026-09-10 09:24:05
R202609000345,O202609008422,U10495,P10001,2,物流慢得要死等了一周,2026-09-07 17:17:13,是,用了一段时间来追评确实不错,2,35,感谢您的认可欢迎下次光临,2026-09-07 18:17:13
R202609000346,O202609004616,U10205,P10006,5,客服态度好有问必答点赞,2026-09-14 19:51:42,否,,2,36,非常抱歉给您带来不好的体验我们会改进,2026-09-14 22:51:42
R202609000347,O202609001691,U10318,P10019,5,物流超快第二天就到了包装完好,2026-09-05 10:27:06,否,,0,31,,
R202609000348,O202609001633,U10431,P10002,2,收到货发现有瑕疵要求换货,2026-09-09 20:29:58,否,,1,35,,
R202609000349,O202609005052,U10123,P10011,4,颜色正没有色差穿着舒服,2026-09-07 16:01:29,否,,2,34,感谢您的认可欢迎下次光临,2026-09-07 17:01:29
R202609000350,O202609003994,U10426,P10002,3,东西还行就是发货慢了点,2026-09-10 20:32:05,否,,0,48,感谢您的理解祝您生活愉快,2026-09-11 00:32:05
R202609000351,O202609007675,U10229,P10016,3,包装有点简陋东西没问题,2026-09-12 20:11:07,是,追评：质量比预期好,0,26,,
R202609000352,O202609009405,U10157,P10017,5,客服态度好有问必答点赞,2026-09-10 23:13:10,否,,0,20,感谢您的理解祝您生活愉快,2026-09-11 03:13:10
R202609000353,O202609001017,U10434,P10019,3,包装有点简陋东西没问题,2026-09-14 20:33:57,否,,1,10,感谢您的理解祝您生活愉快,2026-09-14 23:33:57
R202609000354,O202609003025,U10448,P10012,5,保温效果很好外观也漂亮物流很快,2026-09-08 05:45:49,否,,0,27,已收到您的反馈我们会尽快处理,2026-09-08 09:45:49
R202609000355,O202609009065,U10175,P10009,4,质量很好做工精细值得购买,2026-09-08 17:38:19,否,,2,42,感谢您的认可欢迎下次光临,2026-09-08 20:38:19
R202609000356,O202609006853,U10294,P10010,4,物流超快第二天就到了包装完好,2026-09-14 23:35:14,否,,1,24,感谢您的认可欢迎下次光临,2026-09-15 01:35:14
R202609000357,O202609005553,U10451,P10005,3,包装有点简陋东西没问题,2026-09-13 06:45:10,否,,0,41,感谢您的理解祝您生活愉快,2026-09-13 11:45:10
R202609000358,O202609009945,U10086,P10013,3,一般般吧没有想象中好,2026-09-06 10:55:40,否,,2,25,,
R202609000359,O202609008711,U10439,P10018,5,颜色正没有色差穿着舒服,2026-09-14 09:26:37,是,售后处理很快满意,2,47,非常抱歉给您带来不好的体验我们会改进,2026-09-14 13:26:37
R202609000360,O202609000896,U10120,P10002,4,绘本内容不错孩子很喜欢,2026-09-09 04:36:03,否,,2,8,感谢您的认可欢迎下次光临,2026-09-09 09:36:03
R202609000361,O202609008195,U10183,P10020,5,保温效果很好外观也漂亮物流很快,2026-09-06 00:39:48,否,,2,1,,
R202609000362,O202609001785,U10111,P10001,5,绘本内容不错孩子很喜欢,2026-09-14 00:03:48,否,,1,9,已收到您的反馈我们会尽快处理,2026-09-14 05:03:48
R202609000363,O202609004980,U10138,P10002,5,客服态度好有问必答点赞,2026-09-12 18:57:16,否,,0,18,,
R202609000364,O202609007177,U10107,P10004,3,一般般吧没有想象中好,2026-09-14 11:31:40,是,用了一段时间来追评确实不错,2,8,,
R202609000365,O202609005457,U10004,P10001,5,颜色正没有色差穿着舒服,2026-09-09 15:43:56,否,,3,13,感谢您的理解祝您生活愉快,2026-09-09 19:43:56
R202609000366,O202609006500,U10125,P10001,5,手机性价比超高续航一天没问题推荐购买,2026-09-05 07:48:32,是,用了一段时间来追评确实不错,3,39,,
R202609000367,O202609002283,U10253,P10001,5,颜色正没有色差穿着舒服,2026-09-12 01:03:30,否,,1,49,,
R202609000368,O202609009291,U10009,P10013,4,价格实惠比实体店便宜很多,2026-09-11 13:06:43,否,,1,11,感谢您的认可欢迎下次光临,2026-09-11 14:06:43
R202609000369,O202609002839,U10301,P10015,3,包装有点简陋东西没问题,2026-09-12 04:58:14,否,,0,43,感谢您的认可欢迎下次光临,2026-09-12 07:58:14
R202609000370,O202609008712,U10062,P10012,5,价格实惠比实体店便宜很多,2026-09-05 12:56:08,否,,1,6,已收到您的反馈我们会尽快处理,2026-09-05 17:56:08
R202609000371,O202609008412,U10449,P10009,2,跟描述完全不符要求退货,2026-09-07 14:11:26,否,,3,4,,
R202609000372,O202609002987,U10232,P10018,4,客服态度好有问必答点赞,2026-09-12 10:44:32,是,用了一段时间来追评确实不错,0,43,感谢您的认可欢迎下次光临,2026-09-12 15:44:32
R202609000373,O202609007084,U10313,P10001,5,手机性价比超高续航一天没问题推荐购买,2026-09-08 10:44:38,否,,1,18,感谢您的认可欢迎下次光临,2026-09-08 13:44:38
R202609000374,O202609002988,U10218,P10009,4,保温效果很好外观也漂亮物流很快,2026-09-07 09:13:06,否,,0,9,非常抱歉给您带来不好的体验我们会改进,2026-09-07 14:13:06
R202609000375,O202609006791,U10346,P10006,5,客服态度好有问必答点赞,2026-09-06 11:04:12,否,,1,11,非常抱歉给您带来不好的体验我们会改进,2026-09-06 13:04:12
R202609000376,O202609002171,U10400,P10002,4,手机性价比超高续航一天没问题推荐购买,2026-09-10 05:37:56,否,,1,44,非常抱歉给您带来不好的体验我们会改进,2026-09-10 06:37:56
R202609000377,O202609005517,U10257,P10004,4,物流超快第二天就到了包装完好,2026-09-09 16:37:25,否,,1,26,非常抱歉给您带来不好的体验我们会改进,2026-09-09 21:37:25
R202609000378,O202609004534,U10432,P10011,3,东西还行就是发货慢了点,2026-09-13 01:08:28,否,,2,33,感谢您的认可欢迎下次光临,2026-09-13 04:08:28
R202609000379,O202609008301,U10029,P10008,4,绘本内容不错孩子很喜欢,2026-09-11 17:50:57,否,,1,31,感谢您的认可欢迎下次光临,2026-09-11 22:50:57
R202609000380,O202609009865,U10341,P10004,3,东西还行就是发货慢了点,2026-09-14 10:04:01,否,,0,10,,
R202609000381,O202609001772,U10097,P10019,3,一般般吧没有想象中好,2026-09-12 23:46:02,否,,3,40,,
R202609000382,O202609003862,U10173,P10007,4,保温效果很好外观也漂亮物流很快,2026-09-07 12:44:53,是,追评：质量比预期好,1,34,非常抱歉给您带来不好的体验我们会改进,2026-09-07 13:44:53
R202609000383,O202609005128,U10455,P10019,4,价格实惠比实体店便宜很多,2026-09-07 15:04:28,否,,1,32,感谢您的理解祝您生活愉快,2026-09-07 20:04:28
R202609000384,O202609004162,U10434,P10008,3,东西还行就是发货慢了点,2026-09-13 16:06:45,否,,0,24,感谢您的认可欢迎下次光临,2026-09-13 20:06:45
R202609000385,O202609008753,U10076,P10009,5,绘本内容不错孩子很喜欢,2026-09-14 01:17:52,否,,2,18,感谢您的认可欢迎下次光临,2026-09-14 06:17:52
R202609000386,O202609004165,U10449,P10014,3,东西还行就是发货慢了点,2026-09-06 15:39:25,是,追评：质量比预期好,1,35,感谢您的认可欢迎下次光临,2026-09-06 16:39:25
R202609000387,O202609005705,U10264,P10009,4,客服态度好有问必答点赞,2026-09-08 07:26:02,是,追评：质量比预期好,3,22,非常抱歉给您带来不好的体验我们会改进,2026-09-08 08:26:02
R202609000388,O202609003388,U10123,P10015,5,价格实惠比实体店便宜很多,2026-09-06 06:10:27,否,,2,13,已收到您的反馈我们会尽快处理,2026-09-06 11:10:27
R202609000389,O202609003693,U10463,P10019,5,颜色正没有色差穿着舒服,2026-09-09 19:08:49,是,追评：质量比预期好,0,6,,
R202609000390,O202609008603,U10412,P10001,4,保温效果很好外观也漂亮物流很快,2026-09-11 17:57:47,是,售后处理很快满意,0,28,已收到您的反馈我们会尽快处理,2026-09-11 21:57:47
R202609000391,O202609002666,U10220,P10014,4,保温效果很好外观也漂亮物流很快,2026-09-14 22:13:02,是,追评：发现了一些问题希望改进,3,27,,
R202609000392,O202609009550,U10145,P10006,5,绘本内容不错孩子很喜欢,2026-09-07 01:57:38,否,,1,4,,
R202609000393,O202609000147,U10138,P10007,3,一般般吧没有想象中好,2026-09-06 05:10:01,否,,3,43,,
R202609000394,O202609007871,U10435,P10017,5,价格实惠比实体店便宜很多,2026-09-09 08:05:11,否,,0,4,感谢您的认可欢迎下次光临,2026-09-09 11:05:11
R202609000395,O202609007065,U10100,P10002,5,手机性价比超高续航一天没问题推荐购买,2026-09-11 14:13:21,否,,2,38,非常抱歉给您带来不好的体验我们会改进,2026-09-11 15:13:21
R202609000396,O202609005935,U10331,P10020,5,手机性价比超高续航一天没问题推荐购买,2026-09-07 05:38:22,是,售后处理很快满意,3,28,感谢您的理解祝您生活愉快,2026-09-07 07:38:22
R202609000397,O202609004725,U10265,P10006,4,客服态度好有问必答点赞,2026-09-14 16:00:01,否,,1,7,感谢您的认可欢迎下次光临,2026-09-14 19:00:01
R202609000398,O202609008857,U10154,P10001,3,包装有点简陋东西没问题,2026-09-10 07:56:32,否,,3,38,感谢您的理解祝您生活愉快,2026-09-10 10:56:32
R202609000399,O202609005608,U10222,P10012,2,收到货发现有瑕疵要求换货,2026-09-09 18:00:25,否,,1,16,感谢您的认可欢迎下次光临,2026-09-09 21:00:25
R202609000400,O202609003314,U10265,P10013,4,质量很好做工精细值得购买,2026-09-07 15:25:50,否,,2,40,非常抱歉给您带来不好的体验我们会改进,2026-09-07 17:25:50
R202609000401,O202609005054,U10239,P10009,4,客服态度好有问必答点赞,2026-09-07 07:12:08,否,,1,21,,
R202609000402,O202609004962,U10049,P10015,5,价格实惠比实体店便宜很多,2026-09-14 12:05:57,否,,0,14,非常抱歉给您带来不好的体验我们会改进,2026-09-14 14:05:57
R202609000403,O202609005790,U10040,P10014,3,质量凑合对得起这个价格,2026-09-14 22:49:11,否,,3,45,感谢您的理解祝您生活愉快,2026-09-15 01:49:11
R202609000404,O202609003543,U10167,P10014,4,价格实惠比实体店便宜很多,2026-09-14 03:19:07,是,售后处理很快满意,0,36,,
R202609000405,O202609000222,U10265,P10005,4,绘本内容不错孩子很喜欢,2026-09-06 00:59:50,否,,2,22,,
R202609000406,O202609001180,U10389,P10006,5,客服态度好有问必答点赞,2026-09-07 02:03:01,否,,1,32,感谢您的认可欢迎下次光临,2026-09-07 06:03:01
R202609000407,O202609002464,U10467,P10020,5,绘本内容不错孩子很喜欢,2026-09-05 06:20:30,否,,2,13,已收到您的反馈我们会尽快处理,2026-09-05 08:20:30
R202609000408,O202609009488,U10087,P10007,5,保温效果很好外观也漂亮物流很快,2026-09-11 16:52:17,否,,0,25,感谢您的理解祝您生活愉快,2026-09-11 18:52:17
R202609000409,O202609000461,U10210,P10011,4,客服态度好有问必答点赞,2026-09-12 09:04:05,否,,0,26,已收到您的反馈我们会尽快处理,2026-09-12 12:04:05
R202609000410,O202609004842,U10253,P10015,4,绘本内容不错孩子很喜欢,2026-09-10 11:23:18,否,,0,46,感谢您的认可欢迎下次光临,2026-09-10 13:23:18
R202609000411,O202609000930,U10019,P10012,5,绘本内容不错孩子很喜欢,2026-09-06 22:33:51,是,追评：质量比预期好,3,34,感谢您的认可欢迎下次光临,2026-09-07 03:33:51
R202609000412,O202609009059,U10227,P10006,3,包装有点简陋东西没问题,2026-09-11 23:03:04,否,,1,47,非常抱歉给您带来不好的体验我们会改进,2026-09-12 00:03:04
R202609000413,O202609002335,U10269,P10005,4,手机性价比超高续航一天没问题推荐购买,2026-09-14 14:06:55,是,售后处理很快满意,2,43,,
R202609000414,O202609009978,U10350,P10014,3,东西还行就是发货慢了点,2026-09-09 21:04:32,否,,1,35,感谢您的认可欢迎下次光临,2026-09-09 22:04:32
R202609000415,O202609009490,U10345,P10019,3,包装有点简陋东西没问题,2026-09-14 09:26:59,否,,3,26,已收到您的反馈我们会尽快处理,2026-09-14 12:26:59
R202609000416,O202609009606,U10270,P10003,4,价格实惠比实体店便宜很多,2026-09-12 00:02:10,否,,0,19,感谢您的理解祝您生活愉快,2026-09-12 03:02:10
R202609000417,O202609007151,U10233,P10013,3,一般般吧没有想象中好,2026-09-08 11:15:37,否,,3,19,感谢您的理解祝您生活愉快,2026-09-08 13:15:37
R202609000418,O202609006851,U10130,P10020,4,颜色正没有色差穿着舒服,2026-09-11 21:26:13,否,,0,4,感谢您的理解祝您生活愉快,2026-09-12 01:26:13
R202609000419,O202609000194,U10129,P10002,5,绘本内容不错孩子很喜欢,2026-09-12 10:24:55,否,,1,49,感谢您的理解祝您生活愉快,2026-09-12 11:24:55
R202609000420,O202609008585,U10325,P10007,2,用了两天就坏了质量太差,2026-09-12 05:22:46,否,,3,4,非常抱歉给您带来不好的体验我们会改进,2026-09-12 08:22:46
R202609000421,O202609009549,U10192,P10011,2,收到货发现有瑕疵要求换货,2026-09-08 05:28:01,否,,0,19,感谢您的理解祝您生活愉快,2026-09-08 07:28:01
R202609000422,O202609008831,U10336,P10012,4,价格实惠比实体店便宜很多,2026-09-12 09:20:56,否,,3,30,,
R202609000423,O202609004122,U10088,P10015,2,客服态度恶劣不理人,2026-09-10 22:03:13,否,,2,26,,
R202609000424,O202609003698,U10109,P10007,4,保温效果很好外观也漂亮物流很快,2026-09-14 06:29:30,否,,3,12,感谢您的认可欢迎下次光临,2026-09-14 11:29:30
R202609000425,O202609006282,U10163,P10004,5,手机性价比超高续航一天没问题推荐购买,2026-09-11 07:06:53,是,追评：发现了一些问题希望改进,3,27,感谢您的认可欢迎下次光临,2026-09-11 09:06:53
R202609000426,O202609008300,U10046,P10014,5,物流超快第二天就到了包装完好,2026-09-08 07:47:06,否,,3,19,,
R202609000427,O202609004944,U10200,P10002,5,手机性价比超高续航一天没问题推荐购买,2026-09-05 21:32:48,否,,0,28,非常抱歉给您带来不好的体验我们会改进,2026-09-05 23:32:48
R202609000428,O202609007367,U10386,P10010,4,保温效果很好外观也漂亮物流很快,2026-09-13 12:32:10,否,,3,7,感谢您的认可欢迎下次光临,2026-09-13 17:32:10
R202609000429,O202609007678,U10428,P10014,5,手机性价比超高续航一天没问题推荐购买,2026-09-14 05:27:33,是,售后处理很快满意,3,7,感谢您的认可欢迎下次光临,2026-09-14 08:27:33
R202609000430,O202609001575,U10435,P10014,4,保温效果很好外观也漂亮物流很快,2026-09-05 05:05:20,否,,0,29,已收到您的反馈我们会尽快处理,2026-09-05 09:05:20
R202609000431,O202609004359,U10074,P10011,5,质量很好做工精细值得购买,2026-09-13 13:48:13,否,,2,45,已收到您的反馈我们会尽快处理,2026-09-13 15:48:13
R202609000432,O202609007722,U10486,P10010,4,绘本内容不错孩子很喜欢,2026-09-13 05:01:59,否,,0,11,感谢您的理解祝您生活愉快,2026-09-13 09:01:59
R202609000433,O202609005704,U10168,P10014,3,质量凑合对得起这个价格,2026-09-10 23:26:22,是,追评：发现了一些问题希望改进,1,45,感谢您的理解祝您生活愉快,2026-09-11 03:26:22
R202609000434,O202609006144,U10085,P10001,5,保温效果很好外观也漂亮物流很快,2026-09-08 05:52:16,否,,3,6,已收到您的反馈我们会尽快处理,2026-09-08 10:52:16
R202609000435,O202609004370,U10114,P10001,4,保温效果很好外观也漂亮物流很快,2026-09-10 06:51:21,否,,3,23,,
R202609000436,O202609006797,U10287,P10007,5,手机性价比超高续航一天没问题推荐购买,2026-09-14 18:44:29,否,,1,48,已收到您的反馈我们会尽快处理,2026-09-14 23:44:29
R202609000437,O202609007750,U10349,P10003,4,手机性价比超高续航一天没问题推荐购买,2026-09-12 15:52:50,否,,1,17,感谢您的认可欢迎下次光临,2026-09-12 19:52:50
R202609000438,O202609001591,U10175,P10014,4,绘本内容不错孩子很喜欢,2026-09-07 12:46:29,否,,3,42,非常抱歉给您带来不好的体验我们会改进,2026-09-07 17:46:29
R202609000439,O202609004319,U10296,P10011,3,包装有点简陋东西没问题,2026-09-14 13:41:11,否,,1,37,感谢您的理解祝您生活愉快,2026-09-14 17:41:11
R202609000440,O202609008133,U10042,P10002,5,手机性价比超高续航一天没问题推荐购买,2026-09-10 02:51:42,否,,0,6,,
R202609000441,O202609009176,U10449,P10011,5,质量很好做工精细值得购买,2026-09-14 03:27:29,是,追评：发现了一些问题希望改进,1,33,感谢您的理解祝您生活愉快,2026-09-14 05:27:29
R202609000442,O202609009949,U10383,P10013,5,保温效果很好外观也漂亮物流很快,2026-09-07 01:06:10,否,,1,50,,
R202609000443,O202609001760,U10139,P10013,4,绘本内容不错孩子很喜欢,2026-09-09 16:44:52,是,售后处理很快满意,3,48,,
R202609000444,O202609002977,U10474,P10015,4,颜色正没有色差穿着舒服,2026-09-11 01:07:50,是,售后处理很快满意,2,10,已收到您的反馈我们会尽快处理,2026-09-11 06:07:50
R202609000445,O202609002431,U10091,P10015,3,质量凑合对得起这个价格,2026-09-12 09:24:16,否,,2,32,感谢您的理解祝您生活愉快,2026-09-12 10:24:16
R202609000446,O202609004351,U10042,P10012,5,物流超快第二天就到了包装完好,2026-09-11 00:58:21,否,,2,25,,
R202609000447,O202609004092,U10163,P10017,3,一般般吧没有想象中好,2026-09-05 02:47:56,是,追评：质量比预期好,3,4,,
R202609000448,O202609007115,U10104,P10016,3,东西还行就是发货慢了点,2026-09-13 15:34:32,是,追评：质量比预期好,0,36,,
R202609000449,O202609009046,U10123,P10009,2,鞋子偏小一码穿了半天脚疼,2026-09-07 04:54:07,是,用了一段时间来追评确实不错,3,50,,
R202609000450,O202609007745,U10099,P10005,1,客服态度恶劣不理人,2026-09-12 04:45:37,否,,2,18,非常抱歉给您带来不好的体验我们会改进,2026-09-12 08:45:37
R202609000451,O202609000565,U10238,P10016,5,价格实惠比实体店便宜很多,2026-09-11 14:29:47,否,,3,41,感谢您的理解祝您生活愉快,2026-09-11 16:29:47
R202609000452,O202609009569,U10016,P10009,5,保温效果很好外观也漂亮物流很快,2026-09-13 04:17:27,否,,2,31,非常抱歉给您带来不好的体验我们会改进,2026-09-13 06:17:27
R202609000453,O202609003713,U10245,P10007,3,包装有点简陋东西没问题,2026-09-07 20:43:18,否,,1,24,,
R202609000454,O202609009479,U10114,P10008,5,客服态度好有问必答点赞,2026-09-14 22:51:54,否,,0,28,感谢您的认可欢迎下次光临,2026-09-15 01:51:54
R202609000455,O202609001251,U10445,P10006,4,绘本内容不错孩子很喜欢,2026-09-07 08:38:47,是,用了一段时间来追评确实不错,0,43,,
R202609000456,O202609002727,U10312,P10015,4,绘本内容不错孩子很喜欢,2026-09-08 14:00:35,否,,1,18,感谢您的认可欢迎下次光临,2026-09-08 16:00:35
R202609000457,O202609009270,U10438,P10001,4,价格实惠比实体店便宜很多,2026-09-09 08:49:07,否,,1,3,已收到您的反馈我们会尽快处理,2026-09-09 11:49:07
R202609000458,O202609002803,U10021,P10018,5,物流超快第二天就到了包装完好,2026-09-07 09:26:53,否,,3,23,已收到您的反馈我们会尽快处理,2026-09-07 11:26:53
R202609000459,O202609005887,U10150,P10020,2,鞋子偏小一码穿了半天脚疼,2026-09-09 14:33:52,否,,1,33,感谢您的理解祝您生活愉快,2026-09-09 19:33:52
R202609000460,O202609009915,U10315,P10005,1,用了两天就坏了质量太差,2026-09-05 13:46:16,是,追评：质量比预期好,2,21,感谢您的认可欢迎下次光临,2026-09-05 17:46:16
R202609000461,O202609001732,U10263,P10008,3,质量凑合对得起这个价格,2026-09-06 16:32:54,否,,1,29,,
R202609000462,O202609002836,U10131,P10015,5,绘本内容不错孩子很喜欢,2026-09-05 13:30:49,否,,1,36,非常抱歉给您带来不好的体验我们会改进,2026-09-05 14:30:49
R202609000463,O202609000880,U10076,P10019,4,保温效果很好外观也漂亮物流很快,2026-09-08 18:48:04,否,,2,6,,
R202609000464,O202609009671,U10177,P10012,2,用了两天就坏了质量太差,2026-09-09 08:22:25,否,,0,21,已收到您的反馈我们会尽快处理,2026-09-09 11:22:25
R202609000465,O202609000011,U10349,P10017,2,鞋子偏小一码穿了半天脚疼,2026-09-08 20:38:06,否,,2,43,感谢您的理解祝您生活愉快,2026-09-09 01:38:06
R202609000466,O202609006250,U10046,P10010,2,收到货发现有瑕疵要求换货,2026-09-10 09:58:09,否,,0,14,已收到您的反馈我们会尽快处理,2026-09-10 13:58:09
R202609000467,O202609004433,U10396,P10014,5,手机性价比超高续航一天没问题推荐购买,2026-09-05 07:26:36,否,,0,34,感谢您的认可欢迎下次光临,2026-09-05 08:26:36
R202609000468,O202609002274,U10072,P10015,4,质量很好做工精细值得购买,2026-09-07 16:21:41,否,,3,29,感谢您的认可欢迎下次光临,2026-09-07 18:21:41
R202609000469,O202609004538,U10468,P10015,3,质量凑合对得起这个价格,2026-09-08 00:07:00,否,,3,2,感谢您的认可欢迎下次光临,2026-09-08 04:07:00
R202609000470,O202609007673,U10053,P10016,5,物流超快第二天就到了包装完好,2026-09-08 16:16:31,是,用了一段时间来追评确实不错,3,32,非常抱歉给您带来不好的体验我们会改进,2026-09-08 20:16:31
R202609000471,O202609006957,U10156,P10010,3,包装有点简陋东西没问题,2026-09-07 04:26:02,否,,3,50,已收到您的反馈我们会尽快处理,2026-09-07 09:26:02
R202609000472,O202609005544,U10185,P10015,4,物流超快第二天就到了包装完好,2026-09-10 10:50:20,否,,1,18,非常抱歉给您带来不好的体验我们会改进,2026-09-10 11:50:20
R202609000473,O202609009900,U10155,P10010,4,手机性价比超高续航一天没问题推荐购买,2026-09-14 17:29:23,否,,0,12,已收到您的反馈我们会尽快处理,2026-09-14 18:29:23
R202609000474,O202609001464,U10359,P10020,3,包装有点简陋东西没问题,2026-09-07 09:33:50,否,,2,9,,
R202609000475,O202609005240,U10025,P10005,4,手机性价比超高续航一天没问题推荐购买,2026-09-07 19:43:53,否,,0,17,非常抱歉给您带来不好的体验我们会改进,2026-09-07 23:43:53
R202609000476,O202609008701,U10144,P10019,4,物流超快第二天就到了包装完好,2026-09-14 18:22:28,否,,0,41,感谢您的理解祝您生活愉快,2026-09-14 20:22:28
R202609000477,O202609008844,U10464,P10018,5,保温效果很好外观也漂亮物流很快,2026-09-13 16:17:56,否,,3,30,已收到您的反馈我们会尽快处理,2026-09-13 18:17:56
R202609000478,O202609000422,U10097,P10001,5,客服态度好有问必答点赞,2026-09-09 11:04:09,否,,2,44,感谢您的认可欢迎下次光临,2026-09-09 15:04:09
R202609000479,O202609004058,U10454,P10002,5,保温效果很好外观也漂亮物流很快,2026-09-05 17:06:03,否,,0,41,,
R202609000480,O202609007625,U10127,P10007,3,包装有点简陋东西没问题,2026-09-08 13:55:27,否,,3,31,已收到您的反馈我们会尽快处理,2026-09-08 18:55:27
R202609000481,O202609008135,U10089,P10011,5,手机性价比超高续航一天没问题推荐购买,2026-09-08 01:19:03,否,,1,25,,
R202609000482,O202609005996,U10211,P10012,3,东西还行就是发货慢了点,2026-09-09 02:59:06,否,,2,39,非常抱歉给您带来不好的体验我们会改进,2026-09-09 06:59:06
R202609000483,O202609007090,U10376,P10003,1,跟描述完全不符要求退货,2026-09-12 07:52:10,否,,0,29,,
R202609000484,O202609001797,U10118,P10001,3,一般般吧没有想象中好,2026-09-10 17:39:54,否,,1,14,已收到您的反馈我们会尽快处理,2026-09-10 19:39:54
R202609000485,O202609008383,U10247,P10014,3,质量凑合对得起这个价格,2026-09-07 01:08:55,是,售后处理很快满意,3,29,,
R202609000486,O202609001221,U10357,P10011,4,物流超快第二天就到了包装完好,2026-09-07 14:28:21,否,,1,15,感谢您的理解祝您生活愉快,2026-09-07 18:28:21
R202609000487,O202609009581,U10161,P10002,4,客服态度好有问必答点赞,2026-09-08 04:58:17,否,,2,7,已收到您的反馈我们会尽快处理,2026-09-08 05:58:17
R202609000488,O202609003148,U10157,P10003,5,客服态度好有问必答点赞,2026-09-14 08:23:18,否,,3,7,感谢您的认可欢迎下次光临,2026-09-14 10:23:18
R202609000489,O202609006851,U10473,P10006,3,一般般吧没有想象中好,2026-09-08 15:39:54,否,,3,47,感谢您的理解祝您生活愉快,2026-09-08 16:39:54
R202609000490,O202609007505,U10401,P10007,4,保温效果很好外观也漂亮物流很快,2026-09-10 07:23:10,是,用了一段时间来追评确实不错,1,37,感谢您的认可欢迎下次光临,2026-09-10 11:23:10
R202609000491,O202609008328,U10221,P10012,3,东西还行就是发货慢了点,2026-09-09 11:07:27,否,,3,28,感谢您的认可欢迎下次光临,2026-09-09 12:07:27
R202609000492,O202609000991,U10416,P10020,5,绘本内容不错孩子很喜欢,2026-09-13 00:27:27,是,用了一段时间来追评确实不错,1,5,已收到您的反馈我们会尽快处理,2026-09-13 05:27:27
R202609000493,O202609004912,U10010,P10019,5,质量很好做工精细值得购买,2026-09-07 15:39:21,否,,1,50,感谢您的认可欢迎下次光临,2026-09-07 19:39:21
R202609000494,O202609003221,U10455,P10006,5,质量很好做工精细值得购买,2026-09-09 05:39:47,否,,0,41,感谢您的理解祝您生活愉快,2026-09-09 10:39:47
R202609000495,O202609002731,U10202,P10008,4,物流超快第二天就到了包装完好,2026-09-11 02:50:53,否,,3,15,非常抱歉给您带来不好的体验我们会改进,2026-09-11 06:50:53
R202609000496,O202609007867,U10480,P10009,3,包装有点简陋东西没问题,2026-09-09 11:33:47,否,,3,15,非常抱歉给您带来不好的体验我们会改进,2026-09-09 15:33:47
R202609000497,O202609003597,U10123,P10004,3,一般般吧没有想象中好,2026-09-13 06:40:13,否,,0,15,已收到您的反馈我们会尽快处理,2026-09-13 11:40:13
R202609000498,O202609002125,U10274,P10020,4,质量很好做工精细值得购买,2026-09-06 07:43:27,否,,0,47,非常抱歉给您带来不好的体验我们会改进,2026-09-06 10:43:27
R202609000499,O202609009085,U10396,P10012,4,客服态度好有问必答点赞,2026-09-05 05:28:35,否,,3,25,,
R202609000500,O202609003987,U10012,P10006,4,手机性价比超高续航一天没问题推荐购买,2026-09-12 23:40:59,否,,2,11,感谢您的理解祝您生活愉快,2026-09-13 04:40:59
R202609000501,O202609002896,U10121,P10016,5,价格实惠比实体店便宜很多,2026-09-12 16:57:26,否,,2,18,非常抱歉给您带来不好的体验我们会改进,2026-09-12 21:57:26
R202609000502,O202609004242,U10087,P10011,3,包装有点简陋东西没问题,2026-09-08 10:02:24,否,,1,31,感谢您的理解祝您生活愉快,2026-09-08 15:02:24
R202609000503,O202609004678,U10120,P10020,4,保温效果很好外观也漂亮物流很快,2026-09-12 12:06:04,否,,1,5,非常抱歉给您带来不好的体验我们会改进,2026-09-12 15:06:04
