O202609001035,U10114,P10010,10,待支付,未支付,1047.00,73.29,973.71,银行卡,APP,2026-09-04 12:29:25,,,,0,,,
O202609001036,U10334,P10009,9,已完成,已支付,1798.00,17.98,1780.02,银行卡,H5,2026-09-10 13:58:38,2026-09-10 14:27:38,2026-09-11 04:28:38,2026-09-11 19:28:38,1,申请中,尺寸不符,2026-09-12 19:28:38
O202609001037,U10003,P10007,3,已完成,已支付,918.00,137.70,780.30,银行卡,小程序,2026-09-12 18:39:52,2026-09-12 18:50:52,2026-09-13 15:51:52,2026-09-14 11:51:52,0,,,
O202609001038,U10291,P10019,8,已完成,已支付,699.00,48.93,650.07,支付宝,PC,2026-09-05 08:14:45,2026-09-05 08:22:45,2026-09-05 21:31:45,2026-09-07 16:31:45,0,,,
O202609001039,U10402,P10017,1,已发货,已支付,798.00,55.86,742.14,微信,小程序,2026-09-08 18:51:29,2026-09-08 19:17:29,2026-09-09 02:19:29,,0,,,
O202609001040,U10252,P10005,4,已支付,已支付,89.90,16.18,73.72,微信,小程序,2026-09-07 10:11:42,2026-09-07 10:27:42,,,0,,,
O202609001041,U10321,P10016,4,已完成,已支付,477.00,62.01,414.99,银行卡,APP,2026-09-09 10:11:55,2026-09-09 10:18:55,2026-09-09 13:12:55,2026-09-11 02:12:55,0,,,
O202609001042,U10078,P10003,7,已退款,已退款,199.00,13.93,185.07,支付宝,APP,2026-09-12 09:16:01,2026-09-12 09:37:01,,,0,,,
O202609001043,U10225,P10018,8,已完成,已支付,89.00,16.02,72.98,微信,PC,2026-09-04 06:34:49,2026-09-04 06:42:49,2026-09-04 14:04:49,2026-09-07 09:04:49,0,,,
O202609001044,U10206,P10015,1,已支付,已支付,5997.00,659.67,5337.33,支付宝,APP,2026-09-02 16:04:39,2026-09-02 16:11:39,,,0,,,
O202609001045,U10312,P10002,3,已退款,已退款,1299.00,12.99,1286.01,支付宝,APP,2026-09-06 02:42:32,2026-09-06 03:08:32,,,1,审核通过,物流损坏,2026-09-12 02:42:32
O202609001046,U10337,P10019,3,已退款,已退款,2097.00,272.61,1824.39,支付宝,APP,2026-09-05 09:08:49,2026-09-05 09:27:49,,,0,,,
O202609001047,U10122,P10018,2,已发货,已支付,267.00,50.73,216.27,微信,PC,2026-09-03 22:04:16,2026-09-03 22:20:16,2026-09-04 07:09:16,,1,申请中,其他,2026-09-07 22:04:16
O202609001048,U10008,P10013,7,已支付,已支付,259.00,7.77,251.23,银行卡,小程序,2026-09-02 02:02:17,2026-09-02 02:32:17,,,0,,,
O202609001049,U10382,P10001,3,已发货,已支付,897.00,161.46,735.54,微信,H5,2026-09-03 06:22:39,2026-09-03 06:40:39,2026-09-04 01:29:39,,0,,,
O202609001050,U10237,P10011,4,已完成,已支付,3198.00,447.72,2750.28,银行卡,APP,2026-09-02 20:30:21,2026-09-02 20:34:21,2026-09-03 07:51:21,2026-09-04 07:51:21,0,,,
O202609001051,U10485,P10005,8,已发货,已支付,269.70,32.36,237.34,银行卡,PC,2026-09-06 09:51:23,2026-09-06 10:11:23,2026-09-06 13:02:23,,0,,,
O202609001052,U10415,P10013,9,已完成,已支付,777.00,62.16,714.84,银行卡,APP,2026-09-08 20:20:02,2026-09-08 20:38:02,2026-09-09 16:31:02,2026-09-10 23:31:02,0,,,
O202609001053,U10465,P10020,4,已完成,已支付,498.00,94.62,403.38,银行卡,小程序,2026-09-14 13:45:10,2026-09-14 13:55:10,2026-09-15 12:14:10,2026-09-16 21:14:10,0,,,
O202609001054,U10237,P10005,1,已完成,已支付,89.90,16.18,73.72,支付宝,PC,2026-09-04 16:54:45,2026-09-04 17:11:45,2026-09-05 03:01:45,2026-09-07 18:01:45,1,审核通过,物流损坏,2026-09-14 18:01:45
O202609001055,U10098,P10015,2,已完成,已支付,5997.00,959.52,5037.48,支付宝,APP,2026-09-02 20:10:06,2026-09-02 20:11:06,2026-09-03 16:33:06,2026-09-04 03:33:06,0,,,
O202609001056,U10296,P10009,2,已支付,已支付,1798.00,251.72,1546.28,微信,H5,2026-09-09 17:38:39,2026-09-09 18:06:39,,,0,,,
O202609001057,U10322,P10005,5,待支付,未支付,269.70,5.39,264.31,微信,小程序,2026-09-02 11:10:37,,,,0,,,
O202609001058,U10311,P10014,7,已完成,已支付,1299.00,181.86,1117.14,银行卡,APP,2026-09-04 16:48:56,2026-09-04 17:03:56,2026-09-05 14:06:56,2026-09-06 16:06:56,0,,,
O202609001059,U10440,P10016,8,已退款,已退款,477.00,81.09,395.91,微信,PC,2026-09-01 04:09:52,2026-09-01 04:38:52,,,1,已退换,不想要了,2026-09-02 04:09:52
O202609001060,U10385,P10008,8,已退款,已退款,59.90,5.39,54.51,微信,PC,2026-09-01 04:43:45,2026-09-01 05:04:45,,,0,,,
O202609001061,U10302,P10014,4,已完成,已支付,3897.00,779.40,3117.60,银行卡,H5,2026-09-10 01:15:46,2026-09-10 01:42:46,2026-09-10 22:42:46,2026-09-11 09:42:46,0,,,
O202609001062,U10185,P10016,3,已完成,已支付,477.00,28.62,448.38,银行卡,APP,2026-09-04 00:17:37,2026-09-04 00:40:37,2026-09-04 20:33:37,2026-09-05 11:33:37,0,,,
O202609001063,U10357,P10016,1,已完成,已支付,477.00,66.78,410.22,支付宝,H5,2026-09-02 19:32:31,2026-09-02 20:02:31,2026-09-02 20:47:31,2026-09-04 04:47:31,1,审核通过,其他,2026-09-06 04:47:31
O202609001064,U10469,P10004,7,待支付,未支付,1797.00,89.85,1707.15,微信,PC,2026-09-06 05:12:36,,,,1,审核通过,其他,2026-09-07 05:12:36
O202609001065,U10095,P10001,3,已发货,已支付,598.00,113.62,484.38,支付宝,PC,2026-09-13 13:35:52,2026-09-13 13:37:52,2026-09-13 15:04:52,,0,,,
O202609001066,U10424,P10019,6,已完成,已支付,1398.00,195.72,1202.28,微信,小程序,2026-09-04 21:52:56,2026-09-04 21:58:56,2026-09-05 02:04:56,2026-09-08 17:04:56,0,,,
O202609001067,U10198,P10002,10,已取消,未支付,1299.00,103.92,1195.08,支付宝,PC,2026-09-09 12:24:58,,,,0,,,
O202609001068,U10196,P10010,3,已支付,已支付,1047.00,41.88,1005.12,微信,PC,2026-09-08 08:54:00,2026-09-08 09:00:00,,,0,,,
O202609001069,U10311,P10003,4,已支付,已支付,597.00,5.97,591.03,微信,APP,2026-09-14 11:48:54,2026-09-14 12:18:54,,,0,,,
O202609001070,U10312,P10002,6,已完成,已支付,3897.00,0.00,3897.00,微信,小程序,2026-09-10 08:17:52,2026-09-10 08:38:52,2026-09-10 09:47:52,2026-09-13 15:47:52,0,,,
O202609001071,U10101,P10019,9,已发货,已支付,699.00,139.80,559.20,支付宝,小程序,2026-09-09 18:57:54,2026-09-09 19:05:54,2026-09-09 21:09:54,,1,申请中,不想要了,2026-09-10 18:57:54
O202609001072,U10030,P10014,4,已取消,未支付,3897.00,311.76,3585.24,货到付款,H5,2026-09-06 15:28:59,,,,0,,,
O202609001073,U10385,P10010,7,已完成,已支付,349.00,3.49,345.51,支付宝,APP,2026-09-05 20:47:06,2026-09-05 21:10:06,2026-09-06 11:49:06,2026-09-09 13:49:06,0,,,
O202609001074,U10324,P10015,4,已完成,已支付,1999.00,359.82,1639.18,支付宝,APP,2026-09-13 16:02:11,2026-09-13 16:28:11,2026-09-14 11:08:11,2026-09-16 12:08:11,0,,,
O202609001075,U10149,P10020,6,已支付,已支付,249.00,37.35,211.65,微信,APP,2026-09-14 22:16:09,2026-09-14 22:31:09,,,0,,,
O202609001076,U10058,P10009,5,已完成,已支付,2697.00,269.70,2427.30,银行卡,APP,2026-09-05 14:08:29,2026-09-05 14:18:29,2026-09-06 14:37:29,2026-09-08 03:37:29,0,,,
O202609001077,U10065,P10017,7,已完成,已支付,798.00,127.68,670.32,微信,小程序,2026-09-09 10:58:16,2026-09-09 11:06:16,2026-09-09 21:15:16,2026-09-11 05:15:16,0,,,
O202609001078,U10251,P10020,5,已完成,已支付,747.00,37.35,709.65,支付宝,APP,2026-09-04 12:30:17,2026-09-04 12:33:17,2026-09-05 11:54:17,2026-09-05 18:54:17,0,,,
O202609001079,U10294,P10001,10,已发货,已支付,897.00,17.94,879.06,微信,APP,2026-09-01 09:30:41,2026-09-01 09:53:41,2026-09-01 19:57:41,,1,审核通过,物流损坏,2026-09-05 09:30:41
O202609001080,U10038,P10007,9,已支付,已支付,918.00,27.54,890.46,支付宝,APP,2026-09-12 15:38:34,2026-09-12 15:49:34,,,1,已退换,描述不符,2026-09-18 15:38:34
O202609001081,U10415,P10009,9,已完成,已支付,1798.00,35.96,1762.04,微信,APP,2026-09-13 23:25:40,2026-09-13 23:45:40,2026-09-14 14:43:40,2026-09-15 01:43:40,0,,,
O202609001082,U10445,P10009,5,已完成,已支付,2697.00,404.55,2292.45,微信,APP,2026-09-06 23:54:56,2026-09-07 00:21:56,2026-09-08 00:23:56,2026-09-08 10:23:56,1,审核通过,其他,2026-09-13 10:23:56
O202609001083,U10413,P10017,2,已退款,已退款,1197.00,35.91,1161.09,支付宝,APP,2026-09-10 10:17:53,2026-09-10 10:22:53,,,0,,,
O202609001084,U10364,P10008,6,已支付,已支付,119.80,8.39,111.41,银行卡,PC,2026-09-14 02:22:16,2026-09-14 02:23:16,,,0,,,
O202609001085,U10064,P10016,3,已取消,未支付,159.00,17.49,141.51,微信,APP,2026-09-10 19:04:30,,,,1,申请中,其他,2026-09-11 19:04:30
O202609001086,U10223,P10005,10,已完成,已支付,179.80,32.36,147.44,微信,H5,2026-09-12 05:12:54,2026-09-12 05:22:54,2026-09-13 03:30:54,2026-09-15 06:30:54,0,,,
O202609001087,U10243,P10006,9,已完成,已支付,258.00,23.22,234.78,微信,小程序,2026-09-06 08:28:07,2026-09-06 08:38:07,2026-09-06 22:56:07,2026-09-08 08:56:07,0,,,
O202609001088,U10182,P10008,4,已支付,已支付,119.80,10.78,109.02,货到付款,PC,2026-09-11 20:44:11,2026-09-11 21:01:11,,,0,,,
O202609001089,U10139,P10016,6,已完成,已支付,318.00,9.54,308.46,银行卡,小程序,2026-09-05 03:12:33,2026-09-05 03:17:33,2026-09-05 16:15:33,2026-09-07 23:15:33,1,已退换,尺寸不符,2026-09-10 23:15:33
O202609001090,U10340,P10016,8,已完成,已支付,477.00,71.55,405.45,微信,小程序,2026-09-05 13:37:14,2026-09-05 13:54:14,2026-09-05 18:41:14,2026-09-06 21:41:14,0,,,
O202609001091,U10434,P10015,7,已完成,已支付,5997.00,659.67,5337.33,微信,小程序,2026-09-10 06:05:32,2026-09-10 06:26:32,2026-09-10 11:24:32,2026-09-12 21:24:32,0,,,
O202609001092,U10020,P10004,7,待支付,未支付,1797.00,305.49,1491.51,微信,APP,2026-09-10 20:49:00,,,,0,,,
O202609001093,U10218,P10010,7,已取消,未支付,1047.00,115.17,931.83,支付宝,小程序,2026-09-04 03:08:58,,,,1,审核通过,其他,2026-09-07 03:08:58
O202609001094,U10144,P10017,10,已取消,未支付,1197.00,215.46,981.54,银行卡,H5,2026-09-03 08:52:16,,,,0,,,
O202609001095,U10417,P10012,10,待支付,未支付,79.00,2.37,76.63,支付宝,APP,2026-09-12 03:21:16,,,,0,,,
O202609001096,U10074,P10013,8,已支付,已支付,259.00,38.85,220.15,微信,PC,2026-09-01 03:41:09,2026-09-01 04:10:09,,,0,,,
O202609001097,U10436,P10018,3,待支付,未支付,178.00,32.04,145.96,支付宝,APP,2026-09-01 11:58:13,,,,0,,,
O202609001098,U10076,P10001,6,已发货,已支付,299.00,38.87,260.13,支付宝,APP,2026-09-05 23:53:10,2026-09-06 00:18:10,2026-09-06 09:54:10,,0,,,
O202609001099,U10471,P10014,4,已支付,已支付,1299.00,12.99,1286.01,微信,APP,2026-09-05 22:11:47,2026-09-05 22:41:47,,,0,,,
O202609001100,U10201,P10002,9,已退款,已退款,3897.00,116.91,3780.09,货到付款,APP,2026-09-07 21:38:19,2026-09-07 22:06:19,,,0,,,
O202609001101,U10445,P10013,7,已完成,已支付,259.00,51.80,207.20,微信,PC,2026-09-07 08:12:47,2026-09-07 08:25:47,2026-09-07 18:20:47,2026-09-11 07:20:47,0,,,
O202609001102,U10365,P10005,5,已支付,已支付,269.70,37.76,231.94,银行卡,APP,2026-09-12 22:42:22,2026-09-12 22:48:22,,,0,,,
O202609001103,U10237,P10003,2,待支付,未支付,398.00,71.64,326.36,货到付款,小程序,2026-09-11 08:41:57,,,,0,,,
O202609001104,U10176,P10015,9,已支付,已支付,3998.00,799.60,3198.40,支付宝,小程序,2026-09-03 17:07:48,2026-09-03 17:35:48,,,1,已退换,物流损坏,2026-09-05 17:07:48
O202609001105,U10159,P10003,3,已发货,已支付,398.00,27.86,370.14,微信,小程序,2026-09-07 20:51:07,2026-09-07 21:14:07,2026-09-08 01:14:07,,1,审核通过,物流损坏,2026-09-09 20:51:07
O202609001106,U10267,P10010,8,已发货,已支付,698.00,13.96,684.04,支付宝,小程序,2026-09-05 14:09:07,2026-09-05 14:34:07,2026-09-05 15:25:07,,0,,,
O202609001107,U10357,P10016,9,已支付,已支付,159.00,4.77,154.23,微信,PC,2026-09-04 04:00:12,2026-09-04 04:04:12,,,0,,,
O202609001108,U10422,P10017,10,已发货,已支付,798.00,39.90,758.10,支付宝,APP,2026-09-09 13:28:41,2026-09-09 13:34:41,2026-09-09 14:52:41,,1,已退换,质量问题,2026-09-10 13:28:41
O202609001109,U10275,P10007,7,已完成,已支付,918.00,146.88,771.12,支付宝,小程序,2026-09-07 12:09:12,2026-09-07 12:19:12,2026-09-08 06:15:12,2026-09-10 11:15:12,0,,,
O202609001110,U10458,P10009,3,已完成,已支付,899.00,8.99,890.01,支付宝,APP,2026-09-13 10:37:13,2026-09-13 10:58:13,2026-09-13 15:39:13,2026-09-15 12:39:13,0,,,
O202609001111,U10078,P10017,8,已完成,已支付,1197.00,83.79,1113.21,银行卡,PC,2026-09-14 12:52:05,2026-09-14 13:21:05,2026-09-15 11:10:05,2026-09-16 17:10:05,0,,,
O202609001112,U10158,P10006,5,已完成,已支付,129.00,21.93,107.07,银行卡,APP,2026-09-09 08:13:15,2026-09-09 08:28:15,2026-09-10 05:20:15,2026-09-12 11:20:15,0,,,
O202609001113,U10237,P10015,7,已完成,已支付,1999.00,239.88,1759.12,支付宝,H5,2026-09-05 10:23:42,2026-09-05 10:27:42,2026-09-05 23:50:42,2026-09-09 06:50:42,0,,,
O202609001114,U10220,P10011,5,已支付,已支付,4797.00,383.76,4413.24,银行卡,PC,2026-09-12 07:11:29,2026-09-12 07:39:29,,,0,,,
O202609001115,U10470,P10019,4,已完成,已支付,699.00,13.98,685.02,银行卡,小程序,2026-09-04 09:40:38,2026-09-04 10:01:38,2026-09-05 09:56:38,2026-09-06 06:56:38,0,,,
O202609001116,U10274,P10004,9,已完成,已支付,1797.00,89.85,1707.15,微信,PC,2026-09-04 04:56:22,2026-09-04 04:58:22,2026-09-04 21:17:22,2026-09-05 12:17:22,0,,,
O202609001117,U10426,P10012,6,待支付,未支付,237.00,14.22,222.78,微信,PC,2026-09-11 18:56:27,,,,0,,,
O202609001118,U10060,P10010,10,已发货,已支付,349.00,69.80,279.20,支付宝,APP,2026-09-09 11:02:35,2026-09-09 11:24:35,2026-09-10 09:13:35,,1,审核通过,其他,2026-09-13 11:02:35
O202609001119,U10151,P10014,3,已发货,已支付,3897.00,623.52,3273.48,支付宝,小程序,2026-09-11 10:02:38,2026-09-11 10:15:38,2026-09-11 18:07:38,,0,,,
O202609001120,U10494,P10017,5,已完成,已支付,399.00,43.89,355.11,微信,小程序,2026-09-09 21:49:14,2026-09-09 22:04:14,2026-09-10 04:10:14,2026-09-12 17:10:14,1,审核通过,不想要了,2026-09-19 17:10:14
O202609001121,U10173,P10012,5,已完成,已支付,158.00,9.48,148.52,支付宝,APP,2026-09-02 16:26:39,2026-09-02 16:52:39,2026-09-03 08:36:39,2026-09-06 03:36:39,0,,,
O202609001122,U10389,P10016,10,已发货,已支付,318.00,54.06,263.94,微信,H5,2026-09-02 00:29:32,2026-09-02 00:59:32,2026-09-02 05:52:32,,0,,,
O202609001123,U10305,P10020,1,已发货,已支付,747.00,119.52,627.48,银行卡,小程序,2026-09-10 19:22:59,2026-09-10 19:34:59,2026-09-10 22:43:59,,0,,,
O202609001124,U10223,P10018,10,已完成,已支付,178.00,23.14,154.86,支付宝,APP,2026-09-01 08:42:14,2026-09-01 08:56:14,2026-09-02 04:58:14,2026-09-04 01:58:14,0,,,
O202609001125,U10331,P10007,2,已完成,已支付,459.00,64.26,394.74,银行卡,小程序,2026-09-01 14:34:38,2026-09-01 14:40:38,2026-09-02 12:41:38,2026-09-03 15:41:38,0,,,
O202609001126,U10323,P10013,9,已完成,已支付,777.00,54.39,722.61,微信,H5,2026-09-13 13:36:02,2026-09-13 13:43:02,2026-09-14 10:03:02,2026-09-16 05:03:02,0,,,
O202609001127,U10038,P10014,2,已完成,已支付,3897.00,272.79,3624.21,微信,APP,2026-09-10 07:21:53,2026-09-10 07:48:53,2026-09-10 21:38:53,2026-09-13 00:38:53,0,,,
O202609001128,U10107,P10006,9,已完成,已支付,387.00,42.57,344.43,微信,小程序,2026-09-12 05:07:49,2026-09-12 05:26:49,2026-09-12 20:31:49,2026-09-14 15:31:49,1,已退换,描述不符,2026-09-20 15:31:49
O202609001129,U10145,P10019,3,已完成,已支付,699.00,90.87,608.13,银行卡,APP,2026-09-04 11:53:04,2026-09-04 12:04:04,2026-09-04 17:13:04,2026-09-07 19:13:04,0,,,
O202609001130,U10171,P10005,7,已完成,已支付,179.80,17.98,161.82,支付宝,小程序,2026-09-04 02:29:14,2026-09-04 02:59:14,2026-09-04 16:46:14,2026-09-07 04:46:14,0,,,
O202609001131,U10202,P10009,2,已完成,已支付,899.00,161.82,737.18,支付宝,APP,2026-09-03 08:05:20,2026-09-03 08:26:20,2026-09-03 10:23:20,2026-09-05 14:23:20,0,,,
O202609001132,U10178,P10019,2,已取消,未支付,2097.00,419.40,1677.60,支付宝,APP,2026-09-14 02:44:52,,,,0,,,
O202609001133,U10496,P10017,1,已完成,已支付,798.00,111.72,686.28,银行卡,小程序,2026-09-02 01:57:53,2026-09-02 02:24:53,2026-09-02 08:12:53,2026-09-05 02:12:53,0,,,
O202609001134,U10020,P10016,1,待支付,未支付,318.00,38.16,279.84,微信,APP,2026-09-04 23:39:03,,,,0,,,
O202609001135,U10394,P10011,3,已取消,未支付,4797.00,623.61,4173.39,支付宝,APP,2026-09-12 05:38:26,,,,0,,,
O202609001136,U10071,P10018,9,已完成,已支付,267.00,32.04,234.96,微信,H5,2026-09-11 18:20:27,2026-09-11 18:44:27,2026-09-12 04:37:27,2026-09-13 20:37:27,0,,,
O202609001137,U10474,P10018,7,待支付,未支付,178.00,24.92,153.08,支付宝,APP,2026-09-12 11:45:10,,,,0,,,
O202609001138,U10353,P10004,4,已发货,已支付,1198.00,143.76,1054.24,货到付款,小程序,2026-09-03 03:24:55,2026-09-03 03:47:55,2026-09-04 02:38:55,,0,,,
O202609001139,U10472,P10005,1,已完成,已支付,89.90,1.80,88.10,支付宝,APP,2026-09-13 05:43:49,2026-09-13 05:52:49,2026-09-13 09:53:49,2026-09-14 20:53:49,0,,,
O202609001140,U10266,P10007,7,待支付,未支付,918.00,174.42,743.58,微信,H5,2026-09-04 17:41:27,,,,0,,,
O202609001141,U10256,P10018,8,已完成,已支付,178.00,0.00,178.00,支付宝,APP,2026-09-11 20:45:31,2026-09-11 21:05:31,2026-09-11 21:56:31,2026-09-13 07:56:31,0,,,
O202609001142,U10245,P10008,5,已完成,已支付,119.80,3.59,116.21,微信,小程序,2026-09-04 23:46:41,2026-09-04 23:52:41,2026-09-05 22:59:41,2026-09-07 11:59:41,0,,,
O202609001143,U10425,P10010,2,已支付,已支付,1047.00,198.93,848.07,支付宝,APP,2026-09-09 15:55:28,2026-09-09 16:17:28,,,0,,,
O202609001144,U10367,P10005,4,已完成,已支付,89.90,12.59,77.31,支付宝,H5,2026-09-02 12:19:17,2026-09-02 12:22:17,2026-09-03 02:23:17,2026-09-05 06:23:17,0,,,
O202609001145,U10234,P10006,5,待支付,未支付,387.00,61.92,325.08,支付宝,PC,2026-09-01 06:48:55,,,,0,,,
O202609001146,U10246,P10008,9,待支付,未支付,59.90,8.39,51.51,微信,H5,2026-09-11 04:38:40,,,,0,,,
O202609001147,U10293,P10020,9,已支付,已支付,249.00,37.35,211.65,支付宝,PC,2026-09-01 09:47:03,2026-09-01 10:12:03,,,0,,,
O202609001148,U10382,P10018,1,已支付,已支付,89.00,8.01,80.99,微信,小程序,2026-09-04 07:48:26,2026-09-04 08:02:26,,,0,,,
O202609001149,U10412,P10016,10,已完成,已支付,159.00,28.62,130.38,微信,PC,2026-09-06 17:07:01,2026-09-06 17:16:01,2026-09-06 20:21:01,2026-09-09 16:21:01,0,,,
O202609001150,U10212,P10020,2,已完成,已支付,747.00,14.94,732.06,银行卡,H5,2026-09-01 15:14:15,2026-09-01 15:42:15,2026-09-02 11:35:15,2026-09-04 06:35:15,0,,,
O202609001151,U10499,P10008,9,已支付,已支付,119.80,1.20,118.60,微信,APP,2026-09-03 23:00:49,2026-09-03 23:18:49,,,0,,,
O202609001152,U10287,P10019,9,已取消,未支付,1398.00,195.72,1202.28,支付宝,APP,2026-09-08 23:42:20,,,,0,,,
O202609001153,U10047,P10001,2,已发货,已支付,299.00,32.89,266.11,微信,H5,2026-09-05 13:13:15,2026-09-05 13:40:15,2026-09-05 20:17:15,,0,,,
O202609001154,U10168,P10006,6,已取消,未支付,129.00,23.22,105.78,微信,小程序,2026-09-14 21:00:53,,,,0,,,
O202609001155,U10046,P10019,2,已完成,已支付,699.00,20.97,678.03,微信,小程序,2026-09-06 03:26:56,2026-09-06 03:29:56,2026-09-06 07:54:56,2026-09-08 09:54:56,0,,,
O202609001156,U10128,P10008,5,已支付,已支付,59.90,7.79,52.11,支付宝,PC,2026-09-14 14:12:05,2026-09-14 14:16:05,,,1,审核通过,尺寸不符,2026-09-16 14:12:05
O202609001157,U10478,P10008,2,已完成,已支付,119.80,5.99,113.81,银行卡,APP,2026-09-13 11:54:09,2026-09-13 12:17:09,2026-09-14 08:05:09,2026-09-17 07:05:09,1,审核通过,描述不符,2026-09-21 07:05:09
O202609001158,U10337,P10007,6,已完成,已支付,918.00,174.42,743.58,微信,APP,2026-09-08 23:09:20,2026-09-08 23:17:20,2026-09-09 22:24:20,2026-09-12 16:24:20,0,,,
O202609001159,U10067,P10012,4,已退款,已退款,158.00,22.12,135.88,微信,APP,2026-09-12 18:07:14,2026-09-12 18:37:14,,,1,申请中,尺寸不符,2026-09-16 18:07:14
O202609001160,U10309,P10003,9,已完成,已支付,597.00,23.88,573.12,货到付款,PC,2026-09-12 20:36:21,2026-09-12 21:01:21,2026-09-13 06:59:21,2026-09-15 19:59:21,1,审核通过,尺寸不符,2026-09-17 19:59:21
O202609001161,U10358,P10008,10,已发货,已支付,119.80,4.79,115.01,微信,APP,2026-09-14 03:20:38,2026-09-14 03:38:38,2026-09-14 17:33:38,,0,,,
O202609001162,U10465,P10005,1,已发货,已支付,269.70,32.36,237.34,支付宝,APP,2026-09-13 03:15:50,2026-09-13 03:31:50,2026-09-13 22:26:50,,0,,,
O202609001163,U10432,P10018,4,已完成,已支付,178.00,5.34,172.66,支付宝,H5,2026-09-08 05:01:59,2026-09-08 05:03:59,2026-09-08 11:25:59,2026-09-09 11:25:59,0,,,
O202609001164,U10095,P10006,3,已发货,已支付,258.00,51.60,206.40,货到付款,小程序,2026-09-11 12:37:56,2026-09-11 13:00:56,2026-09-11 22:42:56,,1,已退换,描述不符,2026-09-15 12:37:56
O202609001165,U10249,P10015,2,已发货,已支付,5997.00,0.00,5997.00,微信,H5,2026-09-07 22:12:22,2026-09-07 22:41:22,2026-09-08 08:31:22,,0,,,
O202609001166,U10122,P10017,6,已完成,已支付,798.00,47.88,750.12,货到付款,APP,2026-09-09 10:08:08,2026-09-09 10:25:08,2026-09-10 05:25:08,2026-09-11 17:25:08,0,,,
O202609001167,U10464,P10014,7,已完成,已支付,3897.00,77.94,3819.06,微信,H5,2026-09-03 23:45:52,2026-09-04 00:10:52,2026-09-04 09:49:52,2026-09-06 16:49:52,0,,,
O202609001168,U10350,P10018,1,已支付,已支付,267.00,29.37,237.63,银行卡,APP,2026-09-13 17:12:50,2026-09-13 17:32:50,,,0,,,
O202609001169,U10005,P10008,9,已完成,已支付,179.70,23.36,156.34,支付宝,APP,2026-09-13 07:17:24,2026-09-13 07:33:24,2026-09-14 03:33:24,2026-09-15 08:33:24,0,,,
O202609001170,U10079,P10007,8,已发货,已支付,1377.00,151.47,1225.53,货到付款,APP,2026-09-03 02:52:26,2026-09-03 03:08:26,2026-09-04 03:13:26,,0,,,
O202609001171,U10360,P10011,9,已发货,已支付,1599.00,63.96,1535.04,货到付款,H5,2026-09-04 15:52:04,2026-09-04 16:21:04,2026-09-05 14:06:04,,1,审核通过,质量问题,2026-09-05 15:52:04
O202609001172,U10472,P10011,3,已完成,已支付,3198.00,0.00,3198.00,微信,PC,2026-09-09 01:10:00,2026-09-09 01:13:00,2026-09-09 09:39:00,2026-09-12 22:39:00,1,已退换,尺寸不符,2026-09-15 22:39:00
O202609001173,U10431,P10012,7,已完成,已支付,158.00,7.90,150.10,货到付款,小程序,2026-09-05 14:28:50,2026-09-05 14:40:50,2026-09-06 11:45:50,2026-09-09 14:45:50,0,,,
O202609001174,U10406,P10013,3,已完成,已支付,518.00,51.80,466.20,微信,H5,2026-09-14 23:31:09,2026-09-14 23:49:09,2026-09-15 07:46:09,2026-09-17 01:46:09,0,,,
O202609001175,U10259,P10015,10,已完成,已支付,5997.00,59.97,5937.03,银行卡,H5,2026-09-11 17:09:49,2026-09-11 17:35:49,2026-09-12 08:15:49,2026-09-14 01:15:49,0,,,
O202609001176,U10381,P10014,3,已完成,已支付,1299.00,64.95,1234.05,银行卡,小程序,2026-09-08 05:10:37,2026-09-08 05:27:37,2026-09-09 05:39:37,2026-09-11 09:39:37,0,,,
O202609001177,U10232,P10001,4,已发货,已支付,299.00,53.82,245.18,微信,PC,2026-09-02 17:51:54,2026-09-02 18:06:54,2026-09-02 20:04:54,,1,审核通过,其他,2026-09-07 17:51:54
O202609001178,U10466,P10008,1,已发货,已支付,119.80,8.39,111.41,支付宝,小程序,2026-09-09 04:31:39,2026-09-09 04:52:39,2026-09-09 13:50:39,,0,,,
O202609001179,U10333,P10018,10,已完成,已支付,267.00,10.68,256.32,微信,H5,2026-09-01 06:12:59,2026-09-01 06:22:59,2026-09-02 02:15:59,2026-09-04 07:15:59,1,审核通过,物流损坏,2026-09-07 07:15:59
O202609001180,U10492,P10012,1,已支付,已支付,237.00,37.92,199.08,微信,APP,2026-09-03 06:16:13,2026-09-03 06:18:13,,,0,,,
O202609001181,U10092,P10018,9,已支付,已支付,178.00,7.12,170.88,微信,APP,2026-09-07 04:12:09,2026-09-07 04:23:09,,,0,,,
O202609001182,U10046,P10004,3,已发货,已支付,1198.00,227.62,970.38,银行卡,H5,2026-09-07 23:34:28,2026-09-08 00:03:28,2026-09-08 01:01:28,,0,,,
O202609001183,U10347,P10008,9,已支付,已支付,119.80,0.00,119.80,支付宝,APP,2026-09-13 02:38:40,2026-09-13 03:02:40,,,0,,,
O202609001184,U10402,P10001,6,待支付,未支付,299.00,8.97,290.03,货到付款,APP,2026-09-09 18:45:43,,,,1,已退换,不想要了,2026-09-11 18:45:43
O202609001185,U10219,P10018,3,已取消,未支付,267.00,24.03,242.97,微信,H5,2026-09-11 14:47:27,,,,0,,,
O202609001186,U10310,P10018,10,已完成,已支付,178.00,10.68,167.32,支付宝,小程序,2026-09-06 15:47:33,2026-09-06 16:02:33,2026-09-06 19:14:33,2026-09-09 21:14:33,0,,,
