C202609000445,U10443,P10006,5,CHATSESS771927,商品咨询,2,0,0,64,1,加购,2026-09-02 00:09:28,2026-09-02 00:10:32
C202609000446,U10144,P10005,5,CHATSESS727901,价格活动,8,0,0,1570,1,下单,2026-09-11 02:27:17,2026-09-11 02:53:27
C202609000447,U10409,P10011,9,CHATSESS707637,商品咨询,7,6,33,786,1,加购,2026-09-09 22:50:07,2026-09-09 23:03:13
C202609000448,U10089,P10003,1,CHATSESS663851,物流查询,1,1,93,296,0,,2026-09-06 03:38:25,2026-09-06 03:43:21
C202609000449,U10334,P10006,1,CHATSESS432531,售后问题,6,2,12,1394,1,下单,2026-09-12 05:56:27,2026-09-12 06:19:41
C202609000450,U10012,P10001,2,CHATSESS551409,商品咨询,6,0,0,593,0,,2026-09-13 15:23:49,2026-09-13 15:33:42
C202609000451,U10273,P10006,2,CHATSESS942540,物流查询,1,1,52,1360,1,下单,2026-09-13 00:35:28,2026-09-13 00:58:08
C202609000452,U10477,P10006,10,CHATSESS175829,商品咨询,7,2,273,749,0,,2026-09-01 12:35:22,2026-09-01 12:47:51
C202609000453,U10313,P10007,7,CHATSESS238192,商品咨询,2,1,121,1047,0,,2026-09-02 15:17:28,2026-09-02 15:34:55
C202609000454,U10129,P10013,2,CHATSESS194888,商品咨询,3,0,0,872,0,,2026-09-09 19:33:18,2026-09-09 19:47:50
C202609000455,U10218,P10017,10,CHATSESS435472,其他,1,1,162,467,0,,2026-09-12 07:44:38,2026-09-12 07:52:25
C202609000456,U10250,P10007,5,CHATSESS117908,售后问题,6,0,0,54,0,,2026-09-08 15:35:24,2026-09-08 15:36:18
C202609000457,U10095,P10003,2,CHATSESS388784,商品咨询,2,2,96,1162,0,,2026-09-04 11:23:21,2026-09-04 11:42:43
C202609000458,U10244,P10018,8,CHATSESS978082,物流查询,8,2,293,457,0,,2026-09-11 08:39:51,2026-09-11 08:47:28
C202609000459,U10428,P10015,1,CHATSESS290014,价格活动,4,1,117,1225,0,,2026-09-07 11:14:44,2026-09-07 11:35:09
C202609000460,U10193,P10010,9,CHATSESS904815,其他,3,0,0,796,1,下单,2026-09-04 04:07:41,2026-09-04 04:20:57
C202609000461,U10137,P10002,5,CHATSESS841453,其他,2,2,274,1075,0,,2026-09-12 22:35:21,2026-09-12 22:53:16
C202609000462,U10359,P10015,4,CHATSESS611061,物流查询,1,1,137,1294,1,下单,2026-09-08 10:05:15,2026-09-08 10:26:49
C202609000463,U10052,P10019,7,CHATSESS731369,商品咨询,2,0,0,1363,0,,2026-09-04 23:01:47,2026-09-04 23:24:30
C202609000464,U10288,P10003,1,CHATSESS603686,其他,4,2,130,1473,1,下单,2026-09-13 11:18:56,2026-09-13 11:43:29
C202609000465,U10363,P10001,10,CHATSESS552858,商品咨询,2,1,194,1311,0,,2026-09-02 11:51:17,2026-09-02 12:13:08
C202609000466,U10061,P10017,9,CHATSESS763952,商品咨询,1,0,0,111,1,加购,2026-09-11 18:49:07,2026-09-11 18:50:58
C202609000467,U10312,P10012,8,CHATSESS476233,商品咨询,8,6,32,1565,1,加购,2026-09-06 10:02:38,2026-09-06 10:28:43
C202609000468,U10463,P10002,2,CHATSESS802199,商品咨询,6,0,0,1646,1,加购,2026-09-09 14:59:51,2026-09-09 15:27:17
C202609000469,U10382,P10017,2,CHATSESS419768,物流查询,7,0,0,1405,1,加购,2026-09-03 00:48:37,2026-09-03 01:12:02
C202609000470,U10400,P10003,3,CHATSESS571635,商品咨询,8,2,224,603,0,,2026-09-13 22:09:13,2026-09-13 22:19:16
C202609000471,U10463,P10014,4,CHATSESS786693,价格活动,2,1,211,1175,1,加购,2026-09-01 05:32:27,2026-09-01 05:52:02
C202609000472,U10064,P10015,9,CHATSESS135796,物流查询,5,0,0,1378,1,加购,2026-09-04 06:06:11,2026-09-04 06:29:09
C202609000473,U10198,P10003,10,CHATSESS934985,商品咨询,4,3,243,1376,1,下单,2026-09-13 09:45:14,2026-09-13 10:08:10
C202609000474,U10075,P10003,6,CHATSESS379370,其他,7,0,0,1273,1,加购,2026-09-05 17:45:03,2026-09-05 18:06:16
C202609000475,U10053,P10018,6,CHATSESS366459,售后问题,8,6,183,1301,1,下单,2026-09-04 15:29:16,2026-09-04 15:50:57
C202609000476,U10044,P10003,5,CHATSESS608881,商品咨询,8,7,130,763,0,,2026-09-04 14:58:31,2026-09-04 15:11:14
C202609000477,U10252,P10007,2,CHATSESS130337,价格活动,5,1,91,885,0,,2026-09-09 00:32:28,2026-09-09 00:47:13
C202609000478,U10498,P10012,3,CHATSESS671086,价格活动,3,0,0,1743,1,加购,2026-09-10 08:11:39,2026-09-10 08:40:42
C202609000479,U10281,P10016,1,CHATSESS939359,价格活动,7,2,40,846,0,,2026-09-08 15:06:27,2026-09-08 15:20:33
C202609000480,U10365,P10020,5,CHATSESS769854,商品咨询,2,2,144,901,1,下单,2026-09-08 22:42:42,2026-09-08 22:57:43
C202609000481,U10288,P10009,5,CHATSESS682405,售后问题,2,2,120,922,1,加购,2026-09-10 10:23:48,2026-09-10 10:39:10
C202609000482,U10087,P10008,4,CHATSESS393862,投诉建议,4,3,235,105,0,,2026-09-13 09:08:39,2026-09-13 09:10:24
C202609000483,U10470,P10013,5,CHATSESS408890,商品咨询,6,6,231,1136,0,,2026-09-06 22:20:36,2026-09-06 22:39:32
C202609000484,U10348,P10008,1,CHATSESS160716,物流查询,7,3,32,1736,0,,2026-09-11 16:13:06,2026-09-11 16:42:02
C202609000485,U10144,P10017,3,CHATSESS580250,商品咨询,7,2,14,464,0,,2026-09-10 11:47:47,2026-09-10 11:55:31
C202609000486,U10477,P10010,5,CHATSESS331360,售后问题,1,1,169,1004,1,加购,2026-09-09 18:34:16,2026-09-09 18:51:00
C202609000487,U10395,P10017,10,CHATSESS986648,商品咨询,7,0,0,111,0,,2026-09-11 10:16:25,2026-09-11 10:18:16
C202609000488,U10196,P10014,2,CHATSESS906234,其他,2,0,0,1059,0,,2026-09-10 22:19:06,2026-09-10 22:36:45
C202609000489,U10465,P10013,8,CHATSESS530200,售后问题,1,0,0,1286,1,下单,2026-09-07 19:44:10,2026-09-07 20:05:36
C202609000490,U10176,P10005,3,CHATSESS915760,物流查询,3,1,167,509,0,,2026-09-06 11:15:35,2026-09-06 11:24:04
C202609000491,U10015,P10004,6,CHATSESS852802,商品咨询,6,0,0,1620,1,加购,2026-09-14 00:02:33,2026-09-14 00:29:33
C202609000492,U10492,P10019,1,CHATSESS574785,商品咨询,7,7,200,368,0,,2026-09-01 05:10:25,2026-09-01 05:16:33
C202609000493,U10298,P10006,8,CHATSESS670882,其他,2,1,168,267,0,,2026-09-04 15:17:40,2026-09-04 15:22:07
C202609000494,U10492,P10018,5,CHATSESS383718,商品咨询,4,0,0,392,0,,2026-09-02 18:41:39,2026-09-02 18:48:11
C202609000495,U10026,P10016,5,CHATSESS201082,商品咨询,4,1,201,1675,1,下单,2026-09-11 11:31:14,2026-09-11 11:59:09
C202609000496,U10148,P10002,1,CHATSESS445409,商品咨询,4,1,51,483,0,,2026-09-14 06:38:01,2026-09-14 06:46:04
C202609000497,U10206,P10017,9,CHATSESS830055,商品咨询,8,3,149,1591,0,,2026-09-03 19:23:54,2026-09-03 19:50:25
C202609000498,U10182,P10013,3,CHATSESS294063,商品咨询,7,4,204,676,1,下单,2026-09-11 15:05:52,2026-09-11 15:17:08
C202609000499,U10304,P10004,3,CHATSESS735767,商品咨询,3,3,55,1051,1,下单,2026-09-10 16:52:14,2026-09-10 17:09:45
C202609000500,U10114,P10006,3,CHATSESS413965,售后问题,7,5,90,1455,0,,2026-09-12 13:16:49,2026-09-12 13:41:04
C202609000501,U10411,P10005,6,CHATSESS368253,价格活动,8,4,29,1716,0,,2026-09-10 00:58:16,2026-09-10 01:26:52
C202609000502,U10180,P10016,9,CHATSESS875907,物流查询,2,0,0,1426,1,下单,2026-09-13 14:57:07,2026-09-13 15:20:53
C202609000503,U10240,P10004,1,CHATSESS882274,商品咨询,1,1,12,623,0,,2026-09-05 19:44:29,2026-09-05 19:54:52
C202609000504,U10455,P10016,7,CHATSESS279144,价格活动,8,2,46,552,0,,2026-09-14 14:08:27,2026-09-14 14:17:39
C202609000505,U10061,P10018,1,CHATSESS922895,物流查询,3,1,179,946,0,,2026-09-04 21:54:57,2026-09-04 22:10:43
C202609000506,U10320,P10011,10,CHATSESS603664,商品咨询,1,1,46,1749,1,下单,2026-09-02 17:38:36,2026-09-02 18:07:45
C202609000507,U10486,P10002,7,CHATSESS536595,物流查询,2,2,249,1051,0,,2026-09-08 17:43:41,2026-09-08 18:01:12
C202609000508,U10430,P10004,8,CHATSESS513889,售后问题,7,0,0,1650,0,,2026-09-01 11:02:29,2026-09-01 11:29:59
C202609000509,U10369,P10013,1,CHATSESS933324,商品咨询,5,5,47,563,1,下单,2026-09-14 03:56:00,2026-09-14 04:05:23
C202609000510,U10486,P10014,6,CHATSESS607833,其他,2,0,0,879,0,,2026-09-07 19:41:55,2026-09-07 19:56:34
C202609000511,U10128,P10001,9,CHATSESS809730,商品咨询,4,3,66,1277,0,,2026-09-01 11:32:17,2026-09-01 11:53:34
C202609000512,U10478,P10017,7,CHATSESS344031,商品咨询,7,6,12,735,0,,2026-09-11 15:15:32,2026-09-11 15:27:47
C202609000513,U10193,P10009,4,CHATSESS140269,售后问题,7,5,264,540,1,加购,2026-09-01 11:31:57,2026-09-01 11:40:57
C202609000514,U10291,P10009,5,CHATSESS196332,商品咨询,2,1,268,1501,0,,2026-09-02 19:05:00,2026-09-02 19:30:01
C202609000515,U10008,P10003,10,CHATSESS360962,物流查询,8,8,253,77,0,,2026-09-13 21:57:58,2026-09-13 21:59:15
C202609000516,U10309,P10018,10,CHATSESS964034,价格活动,3,3,227,771,0,,2026-09-12 15:42:26,2026-09-12 15:55:17
C202609000517,U10368,P10011,7,CHATSESS833476,物流查询,8,1,94,413,0,,2026-09-04 20:44:37,2026-09-04 20:51:30
C202609000518,U10230,P10011,4,CHATSESS278793,其他,3,3,214,1353,1,加购,2026-09-06 19:53:02,2026-09-06 20:15:35
C202609000519,U10054,P10017,5,CHATSESS859152,物流查询,4,4,80,837,0,,2026-09-12 21:20:44,2026-09-12 21:34:41
C202609000520,U10276,P10009,4,CHATSESS719300,物流查询,3,0,0,769,1,下单,2026-09-08 22:50:04,2026-09-08 23:02:53
C202609000521,U10204,P10010,2,CHATSESS545027,商品咨询,2,0,0,1513,0,,2026-09-14 10:58:50,2026-09-14 11:24:03
C202609000522,U10204,P10010,2,CHATSESS534821,售后问题,7,2,282,724,1,加购,2026-09-02 11:15:45,2026-09-02 11:27:49
C202609000523,U10332,P10018,7,CHATSESS813632,商品咨询,7,4,256,421,0,,2026-09-02 02:05:00,2026-09-02 02:12:01
C202609000524,U10439,P10011,9,CHATSESS796604,商品咨询,4,4,225,312,1,下单,2026-09-01 01:24:31,2026-09-01 01:29:43
C202609000525,U10066,P10007,5,CHATSESS940033,物流查询,5,4,75,1388,0,,2026-09-03 17:51:28,2026-09-03 18:14:36
C202609000526,U10371,P10006,7,CHATSESS855455,商品咨询,3,1,254,428,1,加购,2026-09-05 11:22:45,2026-09-05 11:29:53
C202609000527,U10367,P10011,2,CHATSESS276466,价格活动,2,1,246,739,1,加购,2026-09-06 00:18:47,2026-09-06 00:31:06
C202609000528,U10063,P10006,7,CHATSESS983388,价格活动,6,0,0,821,0,,2026-09-01 16:13:02,2026-09-01 16:26:43
C202609000529,U10421,P10019,9,CHATSESS217962,商品咨询,6,4,19,86,0,,2026-09-07 21:15:27,2026-09-07 21:16:53
C202609000530,U10185,P10014,6,CHATSESS754237,商品咨询,5,4,220,604,1,加购,2026-09-10 15:00:35,2026-09-10 15:10:39
C202609000531,U10343,P10011,3,CHATSESS946180,售后问题,4,2,122,992,0,,2026-09-03 07:17:23,2026-09-03 07:33:55
C202609000532,U10447,P10013,9,CHATSESS969652,售后问题,1,1,145,132,0,,2026-09-09 21:26:50,2026-09-09 21:29:02
C202609000533,U10463,P10010,8,CHATSESS132853,商品咨询,7,3,6,1737,0,,2026-09-03 13:29:56,2026-09-03 13:58:53
C202609000534,U10325,P10005,2,CHATSESS482616,物流查询,8,6,197,917,1,加购,2026-09-09 14:25:10,2026-09-09 14:40:27
C202609000535,U10463,P10009,8,CHATSESS688092,售后问题,3,1,78,246,1,下单,2026-09-02 06:35:44,2026-09-02 06:39:50
C202609000536,U10379,P10015,9,CHATSESS394273,物流查询,5,0,0,842,1,加购,2026-09-12 10:49:01,2026-09-12 11:03:03
C202609000537,U10088,P10015,4,CHATSESS635003,其他,4,3,269,347,0,,2026-09-05 21:04:54,2026-09-05 21:10:41
C202609000538,U10122,P10003,2,CHATSESS693647,物流查询,2,0,0,143,1,加购,2026-09-12 10:59:40,2026-09-12 11:02:03
C202609000539,U10007,P10020,3,CHATSESS111075,商品咨询,4,3,39,576,0,,2026-09-09 08:05:45,2026-09-09 08:15:21
C202609000540,U10233,P10012,6,CHATSESS668930,售后问题,8,3,268,1070,0,,2026-09-07 12:32:15,2026-09-07 12:50:05
C202609000541,U10047,P10011,1,CHATSESS419795,商品咨询,6,0,0,848,0,,2026-09-05 17:04:38,2026-09-05 17:18:46
C202609000542,U10492,P10002,10,CHATSESS362048,商品咨询,6,3,139,219,0,,2026-09-08 09:42:17,2026-09-08 09:45:56
C202609000543,U10054,P10009,7,CHATSESS719459,价格活动,7,4,5,304,0,,2026-09-12 00:00:49,2026-09-12 00:05:53
C202609000544,U10428,P10001,4,CHATSESS347667,商品咨询,5,0,0,1197,0,,2026-09-03 19:59:18,2026-09-03 20:19:15
C202609000545,U10232,P10015,6,CHATSESS598079,商品咨询,6,3,146,624,0,,2026-09-07 03:31:14,2026-09-07 03:41:38
C202609000546,U10422,P10016,10,CHATSESS480202,售后问题,8,0,0,1034,0,,2026-09-08 02:26:30,2026-09-08 02:43:44
C202609000547,U10318,P10006,2,CHATSESS116954,商品咨询,5,0,0,495,1,加购,2026-09-03 16:09:00,2026-09-03 16:17:15
C202609000548,U10234,P10018,9,CHATSESS505069,价格活动,5,1,36,1224,0,,2026-09-11 15:27:26,2026-09-11 15:47:50
C202609000549,U10204,P10003,8,CHATSESS462613,售后问题,7,1,262,1633,1,加购,2026-09-05 04:17:59,2026-09-05 04:45:12
C202609000550,U10323,P10006,3,CHATSESS843359,投诉建议,8,7,129,1385,0,,2026-09-09 14:16:50,2026-09-09 14:39:55
C202609000551,U10068,P10018,9,CHATSESS591390,商品咨询,6,1,33,430,0,,2026-09-08 01:40:41,2026-09-08 01:47:51
C202609000552,U10045,P10002,2,CHATSESS255177,物流查询,4,0,0,105,1,下单,2026-09-01 10:58:47,2026-09-01 11:00:32
C202609000553,U10292,P10007,4,CHATSESS597646,商品咨询,8,0,0,1222,0,,2026-09-11 05:33:33,2026-09-11 05:53:55
C202609000554,U10434,P10006,7,CHATSESS714157,其他,4,0,0,1323,0,,2026-09-02 06:29:04,2026-09-02 06:51:07
C202609000555,U10018,P10013,7,CHATSESS845907,商品咨询,4,4,229,1364,0,,2026-09-05 18:01:16,2026-09-05 18:24:00
C202609000556,U10221,P10001,7,CHATSESS833732,售后问题,4,1,150,178,0,,2026-09-09 13:17:52,2026-09-09 13:20:50
C202609000557,U10234,P10006,2,CHATSESS200226,商品咨询,6,6,37,654,1,加购,2026-09-03 10:04:36,2026-09-03 10:15:30
C202609000558,U10203,P10013,2,CHATSESS212878,其他,4,1,9,1424,0,,2026-09-08 11:49:56,2026-09-08 12:13:40
C202609000559,U10123,P10019,3,CHATSESS644361,其他,1,1,205,259,1,加购,2026-09-11 15:43:18,2026-09-11 15:47:37
C202609000560,U10426,P10013,7,CHATSESS349660,物流查询,5,3,222,153,0,,2026-09-07 13:24:27,2026-09-07 13:27:00
C202609000561,U10384,P10008,2,CHATSESS360207,售后问题,8,7,190,1056,1,加购,2026-09-12 09:52:15,2026-09-12 10:09:51
C202609000562,U10442,P10005,3,CHATSESS430590,物流查询,3,0,0,360,0,,2026-09-11 16:03:46,2026-09-11 16:09:46
C202609000563,U10135,P10011,3,CHATSESS335380,商品咨询,1,1,164,1350,0,,2026-09-01 20:50:45,2026-09-01 21:13:15
C202609000564,U10150,P10001,3,CHATSESS324303,售后问题,8,7,244,1076,1,加购,2026-09-05 20:30:58,2026-09-05 20:48:54
C202609000565,U10302,P10009,2,CHATSESS169839,商品咨询,6,0,0,382,0,,2026-09-12 05:57:44,2026-09-12 06:04:06
C202609000566,U10306,P10016,7,CHATSESS365508,物流查询,8,5,271,692,0,,2026-09-01 17:55:02,2026-09-01 18:06:34
C202609000567,U10208,P10004,7,CHATSESS999793,商品咨询,5,5,274,1278,0,,2026-09-13 17:14:07,2026-09-13 17:35:25
C202609000568,U10172,P10002,7,CHATSESS491069,物流查询,7,2,20,1666,0,,2026-09-09 11:15:38,2026-09-09 11:43:24
C202609000569,U10095,P10001,2,CHATSESS888619,物流查询,1,1,101,159,0,,2026-09-13 17:55:27,2026-09-13 17:58:06
C202609000570,U10137,P10016,5,CHATSESS686719,物流查询,3,2,191,1224,0,,2026-09-03 20:32:50,2026-09-03 20:53:14
C202609000571,U10380,P10011,1,CHATSESS254624,商品咨询,2,2,9,854,1,加购,2026-09-05 05:11:27,2026-09-05 05:25:41
C202609000572,U10172,P10018,4,CHATSESS885356,物流查询,7,4,72,939,1,加购,2026-09-04 09:57:09,2026-09-04 10:12:48
C202609000573,U10316,P10009,4,CHATSESS762772,物流查询,6,4,82,1542,1,下单,2026-09-07 23:26:14,2026-09-07 23:51:56
C202609000574,U10307,P10020,10,CHATSESS971797,其他,6,0,0,569,0,,2026-09-08 23:38:28,2026-09-08 23:47:57
C202609000575,U10206,P10015,4,CHATSESS805789,物流查询,5,4,103,1465,0,,2026-09-07 00:36:22,2026-09-07 01:00:47
C202609000576,U10476,P10011,8,CHATSESS919489,价格活动,5,5,258,1779,1,下单,2026-09-14 18:07:06,2026-09-14 18:36:45
C202609000577,U10361,P10012,7,CHATSESS861769,商品咨询,2,2,272,721,1,下单,2026-09-05 00:51:09,2026-09-05 01:03:10
C202609000578,U10346,P10017,3,CHATSESS502843,商品咨询,5,2,98,1693,0,,2026-09-08 10:46:13,2026-09-08 11:14:26
C202609000579,U10350,P10014,7,CHATSESS765578,商品咨询,1,1,64,141,1,加购,2026-09-04 17:55:35,2026-09-04 17:57:56
C202609000580,U10497,P10018,8,CHATSESS206590,其他,4,2,137,375,0,,2026-09-02 06:47:46,2026-09-02 06:54:01
C202609000581,U10393,P10012,8,CHATSESS742596,其他,4,3,215,909,0,,2026-09-01 13:40:09,2026-09-01 13:55:18
C202609000582,U10319,P10012,5,CHATSESS544139,售后问题,4,0,0,827,1,下单,2026-09-01 23:54:24,2026-09-02 00:08:11
C202609000583,U10256,P10001,3,CHATSESS663573,投诉建议,4,1,234,540,1,下单,2026-09-05 02:45:04,2026-09-05 02:54:04
C202609000584,U10123,P10003,7,CHATSESS515465,其他,1,0,0,1471,1,加购,2026-09-11 01:47:59,2026-09-11 02:12:30
C202609000585,U10222,P10015,5,CHATSESS476881,商品咨询,8,2,239,1323,1,加购,2026-09-10 20:32:43,2026-09-10 20:54:46
C202609000586,U10396,P10007,2,CHATSESS392440,价格活动,7,2,283,170,1,加购,2026-09-10 03:12:25,2026-09-10 03:15:15
C202609000587,U10070,P10019,10,CHATSESS592846,价格活动,2,2,226,572,0,,2026-09-10 17:27:40,2026-09-10 17:37:12
C202609000588,U10182,P10011,7,CHATSESS805090,物流查询,8,6,150,1083,0,,2026-09-08 12:33:31,2026-09-08 12:51:34
C202609000589,U10123,P10006,4,CHATSESS843060,商品咨询,3,3,47,586,0,,2026-09-04 09:24:07,2026-09-04 09:33:53
C202609000590,U10375,P10006,10,CHATSESS221755,价格活动,1,1,219,791,0,,2026-09-13 21:11:04,2026-09-13 21:24:15
C202609000591,U10095,P10007,4,CHATSESS616514,物流查询,5,4,251,137,0,,2026-09-02 11:17:00,2026-09-02 11:19:17
C202609000592,U10429,P10013,8,CHATSESS154484,物流查询,2,1,29,1233,0,,2026-09-09 11:55:25,2026-09-09 12:15:58
C202609000593,U10209,P10016,7,CHATSESS729257,价格活动,4,1,244,827,1,下单,2026-09-04 10:48:01,2026-09-04 11:01:48
C202609000594,U10462,P10008,3,CHATSESS297102,商品咨询,6,0,0,377,1,下单,2026-09-10 06:00:40,2026-09-10 06:06:57
C202609000595,U10324,P10020,5,CHATSESS508586,售后问题,7,7,274,1220,1,加购,2026-09-02 14:17:27,2026-09-02 14:37:47
C202609000596,U10472,P10004,3,CHATSESS457569,其他,1,1,138,1105,0,,2026-09-03 22:52:10,2026-09-03 23:10:35
C202609000597,U10324,P10003,7,CHATSESS353444,商品咨询,7,0,0,313,1,加购,2026-09-06 18:24:48,2026-09-06 18:30:01
C202609000598,U10499,P10018,5,CHATSESS498101,其他,2,2,65,910,0,,2026-09-14 16:38:30,2026-09-14 16:53:40
C202609000599,U10202,P10009,8,CHATSESS979133,物流查询,3,3,285,830,1,下单,2026-09-11 16:27:54,2026-09-11 16:41:44
C202609000600,U10037,P10020,9,CHATSESS867786,商品咨询,3,2,179,1505,1,加购,2026-09-12 10:39:46,2026-09-12 11:04:51
C202609000601,U10484,P10016,4,CHATSESS669450,物流查询,6,2,113,774,1,下单,2026-09-02 23:03:59,2026-09-02 23:16:53
C202609000602,U10134,P10018,8,CHATSESS480393,商品咨询,3,2,44,1002,1,下单,2026-09-01 10:12:00,2026-09-01 10:28:42
C202609000603,U10394,P10009,6,CHATSESS143702,售后问题,3,1,233,90,1,下单,2026-09-02 14:06:13,2026-09-02 14:07:43
C202609000604,U10203,P10003,2,CHATSESS252860,投诉建议,2,2,40,1088,0,,2026-09-10 16:41:30,2026-09-10 16:59:38
C202609000605,U10029,P10009,3,CHATSESS530632,价格活动,1,0,0,160,0,,2026-09-03 21:48:31,2026-09-03 21:51:11
C202609000606,U10120,P10016,9,CHATSESS527469,其他,8,0,0,821,0,,2026-09-08 17:45:46,2026-09-08 17:59:27
C202609000607,U10491,P10019,7,CHATSESS474056,价格活动,7,5,180,688,1,下单,2026-09-13 09:12:34,2026-09-13 09:24:02
C202609000608,U10149,P10008,4,CHATSESS798813,售后问题,6,4,76,113,1,加购,2026-09-01 08:59:20,2026-09-01 09:01:13
C202609000609,U10375,P10002,6,CHATSESS601724,商品咨询,5,5,243,1784,0,,2026-09-07 02:03:52,2026-09-07 02:33:36
C202609000610,U10225,P10005,6,CHATSESS216718,投诉建议,2,1,27,1032,0,,2026-09-04 02:43:41,2026-09-04 03:00:53
C202609000611,U10360,P10016,7,CHATSESS697970,价格活动,4,4,207,1718,0,,2026-09-05 14:20:09,2026-09-05 14:48:47
C202609000612,U10398,P10009,6,CHATSESS856759,投诉建议,4,1,54,1357,0,,2026-09-12 14:08:28,2026-09-12 14:31:05
C202609000613,U10306,P10003,4,CHATSESS619088,价格活动,7,2,191,968,0,,2026-09-06 20:28:07,2026-09-06 20:44:15
C202609000614,U10486,P10015,4,CHATSESS264210,价格活动,8,1,131,1567,1,加购,2026-09-11 16:49:17,2026-09-11 17:15:24
C202609000615,U10190,P10004,5,CHATSESS742474,商品咨询,1,1,275,1264,1,加购,2026-09-01 18:54:51,2026-09-01 19:15:55
C202609000616,U10248,P10009,3,CHATSESS501515,商品咨询,4,0,0,417,0,,2026-09-02 19:25:48,2026-09-02 19:32:45
C202609000617,U10167,P10017,6,CHATSESS103521,其他,8,0,0,1125,1,下单,2026-09-04 02:36:40,2026-09-04 02:55:25
C202609000618,U10083,P10006,9,CHATSESS520696,商品咨询,3,2,115,528,0,,2026-09-09 21:19:03,2026-09-09 21:27:51
C202609000619,U10290,P10001,4,CHATSESS348307,商品咨询,3,2,220,302,1,加购,2026-09-04 11:33:42,2026-09-04 11:38:44
C202609000620,U10300,P10007,9,CHATSESS211773,商品咨询,4,2,296,232,1,加购,2026-09-10 09:58:12,2026-09-10 10:02:04
C202609000621,U10271,P10009,8,CHATSESS470281,物流查询,8,5,96,483,1,加购,2026-09-08 02:04:05,2026-09-08 02:12:08
C202609000622,U10419,P10002,10,CHATSESS789004,商品咨询,6,5,61,1306,0,,2026-09-14 20:42:35,2026-09-14 21:04:21
C202609000623,U10255,P10020,7,CHATSESS422364,商品咨询,2,1,279,1070,1,下单,2026-09-14 09:46:58,2026-09-14 10:04:48
C202609000624,U10048,P10003,8,CHATSESS539208,物流查询,7,1,130,1047,1,下单,2026-09-14 16:01:58,2026-09-14 16:19:25
C202609000625,U10405,P10007,6,CHATSESS509253,投诉建议,5,4,24,1154,0,,2026-09-07 20:41:47,2026-09-07 21:01:01
C202609000626,U10248,P10010,3,CHATSESS187077,物流查询,1,1,258,861,0,,2026-09-03 14:02:38,2026-09-03 14:16:59
C202609000627,U10007,P10015,9,CHATSESS225933,售后问题,7,1,165,74,1,加购,2026-09-07 22:38:07,2026-09-07 22:39:21
C202609000628,U10405,P10015,10,CHATSESS554941,其他,1,1,173,40,1,加购,2026-09-10 09:11:46,2026-09-10 09:12:26
C202609000629,U10228,P10018,4,CHATSESS289581,物流查询,8,3,186,1623,1,加购,2026-09-04 03:30:09,2026-09-04 03:57:12
C202609000630,U10228,P10020,2,CHATSESS420326,商品咨询,6,5,278,1074,0,,2026-09-01 13:58:14,2026-09-01 14:16:08
C202609000631,U10013,P10017,1,CHATSESS164307,价格活动,2,0,0,171,1,加购,2026-09-13 18:50:25,2026-09-13 18:53:16
C202609000632,U10079,P10002,5,CHATSESS149361,其他,7,3,296,132,1,加购,2026-09-10 23:05:41,2026-09-10 23:07:53
C202609000633,U10407,P10001,1,CHATSESS382569,商品咨询,2,1,134,1171,1,加购,2026-09-14 09:43:21,2026-09-14 10:02:52
C202609000634,U10402,P10010,1,CHATSESS852859,其他,2,2,199,50,1,下单,2026-09-06 07:41:36,2026-09-06 07:42:26
C202609000635,U10413,P10017,8,CHATSESS823638,商品咨询,5,0,0,1356,0,,2026-09-12 04:58:01,2026-09-12 05:20:37
C202609000636,U10293,P10009,3,CHATSESS292237,物流查询,7,2,220,1742,0,,2026-09-13 16:28:53,2026-09-13 16:57:55
C202609000637,U10044,P10007,7,CHATSESS999327,价格活动,7,3,48,751,1,加购,2026-09-08 07:37:47,2026-09-08 07:50:18
C202609000638,U10341,P10013,3,CHATSESS359161,价格活动,8,3,285,1145,1,下单,2026-09-11 09:51:21,2026-09-11 10:10:26
C202609000639,U10263,P10014,9,CHATSESS229573,其他,3,2,88,829,1,加购,2026-09-05 03:08:56,2026-09-05 03:22:45
C202609000640,U10001,P10001,1,CHATSESS151533,售后问题,1,1,162,1717,0,,2026-09-04 21:11:44,2026-09-04 21:40:21
C202609000641,U10138,P10020,8,CHATSESS371551,商品咨询,4,3,271,709,0,,2026-09-03 10:37:55,2026-09-03 10:49:44
C202609000642,U10333,P10009,5,CHATSESS868647,其他,1,1,138,206,1,加购,2026-09-08 05:17:09,2026-09-08 05:20:35
C202609000643,U10222,P10007,2,CHATSESS277114,售后问题,4,1,230,417,1,加购,2026-09-07 19:27:09,2026-09-07 19:34:06
C202609000644,U10452,P10012,2,CHATSESS837038,其他,8,0,0,1230,1,下单,2026-09-04 11:47:54,2026-09-04 12:08:24
C202609000645,U10458,P10003,7,CHATSESS427384,商品咨询,2,2,43,1113,1,加购,2026-09-13 17:45:41,2026-09-13 18:04:14
C202609000646,U10475,P10013,4,CHATSESS491299,物流查询,7,3,140,1312,0,,2026-09-06 23:49:00,2026-09-07 00:10:52
C202609000647,U10417,P10019,10,CHATSESS287278,价格活动,1,1,7,995,1,加购,2026-09-14 10:12:34,2026-09-14 10:29:09
C202609000648,U10316,P10005,9,CHATSESS446577,其他,2,1,61,669,1,下单,2026-09-06 20:39:19,2026-09-06 20:50:28
